Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Сок яблоко-груша,Майские шашлыки,05091ab8-c0a5-4d3d-afbb-5f7edc9b6e93,1 l,233,0,0,9.5,45
Сок яблочный из кислых сортов,Майские шашлыки,364359d4-02fb-467f-8111-06a50800aff0,3 l,435,0,0.3,9.5,40
Сок апельсиновый свежевыжатый,Майские шашлыки,2ec03ab1-8322-470f-8d94-4e4b7c65302f,500 ml,340,0,0.6,8.9,39
Сок яблочно- персиковый с мякотью прямого отжима,Майские шашлыки,db92a8b9-f0e2-4a79-b6d5-cf9b75db8e5e,1 l,230,0.1,0.2,13.6,56.1
"Сок гранатовый, прямого отжима",Майские шашлыки,f045fd87-7c53-49e6-9409-4555df878334,1 l,348,0,0.2,14.9,56.8
"Сок ""Томат-кинза-чеснок""",Майские шашлыки,20f41367-812e-44ac-a7f8-bdb14b7406b8,1 l,165,0,0,6,24.4
"Сок ""Яблоко-Лайм"" прямого отжима",Майские шашлыки,d548cd1a-b54f-42f5-8885-0f217de1745e,330 ml,155,0,0.1,12,48.4
Сок яблочный,Майские шашлыки,53848d89-f20f-43bb-b572-84b0e8e849e5,1 l,165,0,0.2,11,44.4
Сок томатный прямого отжима Ambre naturel с мякотью,Майские шашлыки,1151f5d6-0450-4b7a-8675-e6a7fd185865,750 ml,226,0.1,1,3.3,20
"Сок виноградный ""Каберне"", 375 мл",Майские шашлыки,bf9482f5-f757-4e13-b44a-318c78155fe4,375 ml,235,0,0,22,90
Сок апельсиновый свежевыжатый,Майские шашлыки,5abfdf85-61ee-40aa-9625-5fb73f76d6df,300 ml,225,0,0.6,8.9,39
"Сок яблочно-малиновый с мякотью прямого отжима, 1 л",Майские шашлыки,45c21f56-ad53-40a0-b8e6-609d6da6f956,1 l,220,0,0,0,36.4
"Сок яблочно-вишневый прямого отжима, 3 л",Майские шашлыки,45f62c7a-1c90-422b-8e8f-aecfa38260f1,3 l,425,0,0,0,44
"Сок виноградный ""Рислинг""",Майские шашлыки,5f38a0f8-9753-4f0b-af18-84836397807c,375 ml,235,0,0,17,70
Сок гранатовый прямого отжима,Майские шашлыки,8bd82ebe-7c2b-4529-ae3a-48a02b2c3e6a,200 ml,135,0.3,0.4,13.8,59.5
Морс клюквенный ПЭТ,Майские шашлыки,03fee82c-38d0-42f1-b787-e460665af1c8,1 l,177,0.7,0.2,10.5,49
"Морс из смеси брусники, клюквы, черники",Майские шашлыки,26285bf2-80e0-41e2-a8c4-e4610e43d435,1 l,172,0.1,0.1,10.2,40.8
Морс облепиховый,Майские шашлыки,aa23c406-2b4c-4c52-9367-6903f8c0dee3,1 l,172,0.1,0.1,10.4,49.1
Морс вишневый,Майские шашлыки,e45a39a9-5f80-4d96-943a-b91cbc37822c,1 l,177,0,0.1,10.5,47.4
Морс брусничный,Майские шашлыки,bb03f01d-5005-4c3d-b183-57198b196712,1 l,183,0.1,0.1,10.5,42
Морс из смеси черной и красной смородины,Майские шашлыки,d250823d-09c9-4491-be02-fed508a929c6,1 l,172,0.3,0.1,11,44.4
Морс из черной смородины,Майские шашлыки,39498ac1-4d1f-479a-b026-f959c573df42,1 l,177,0.1,0.2,10,41.7
"Морс клюквенный, 330 мл",Майские шашлыки,5f319b8c-8629-48c5-96b3-a5dd2c74dd0f,330 ml,69,0,0,10.4,41.6
"Морс брусника,клюква,черника",Майские шашлыки,89634162-d71e-4537-ba07-9d6123e07f6e,330 ml,72,0.5,0.1,10.3,42
"Морс концентрированный ""Черника"", 250 мл.",Майские шашлыки,9eabef4a-5c2b-442d-a50c-66fcfdf6504e,250 ml,163,0.2,0.4,35.5,145.4
Чеснок сушеный молотый,Майские шашлыки,134ba9ca-ec4e-47ef-a93c-e8dd33d08aac,10 g,47,0.8,9.8,45,225
Приправа универсальная,Майские шашлыки,d1807fdf-047f-4e05-9ad6-8d34849de377,15 g,47,2.8,10.1,30.7,188.4
Паприка молотая,Майские шашлыки,eafc0ced-7cf9-42a1-81e9-8a47a962aee1,10 g,43,1,13,50,260
Приправа для курицы,Майские шашлыки,3c66481c-450b-4b82-8b79-ba7f2bf16a9b,15 g,53,1.6,7.3,21.1,128
Смесь из семян для салата,Майские шашлыки,0266037a-7856-483f-b999-21ab888d216e,50 g,67,49,23,10,573
Лавровый лист,Майские шашлыки,d34df4ca-dce7-43d0-b501-4154ec198daf,10 g,49,8.7,7.3,48.7,302.3
Приправа для куриной грудки,Майские шашлыки,4f5c271b-ca28-49c1-b651-feae98f904de,25 g,50,4,7.2,36,208.8
Сухари для панировки пшеничные с отрубями,Майские шашлыки,7ad3d60d-a57a-4678-9fdc-4802ccd783bf,150 g,54,2.1,10.2,72.6,350.1
Приправа для салатов,Майские шашлыки,ebfbe6e1-26cb-4fb2-a609-64685642ff5b,15 g,32,1.9,1.9,11,70
"Зелень сушеная ""Базилик""",Майские шашлыки,d3aef448-cf09-4311-81c1-c8738c29b385,7 g,40,4,14.4,20.5,176
"Смесь кулинарная ""Чёрный и белый кунжут""",Майские шашлыки,d597be08-af23-4943-a150-7ff1cb8eb93c,100 g,145,49.2,19.2,10.5,608.2
Куркума молотая,Майские шашлыки,1c6f9c9d-b1c8-4ee1-a969-d7407fff1d3c,10 g,47,9.9,7.8,43.8,295
Приправа для картофельных долек,Майские шашлыки,720ba0e3-3091-4a8b-91d1-df2fa8f20198,25 g,47,0,1.3,8.1,37.6
"Зелень сушеная ""Укроп""",Майские шашлыки,498edbcd-5923-428c-9ea5-ebdb79ac59c4,7 g,38,3,15,37,235
Приправа ВкусВилл для мяса,Майские шашлыки,711ba707-026c-4afb-92f8-73fc503ee57b,15 g,35,6.8,11.9,28.2,221.6
Панировка для курицы с базиликом и чесноком,Майские шашлыки,918e602e-8854-4cb1-86a6-d2d49ecb051c,200 g,134,1.5,9,73,341.5
Мускатный орех молотый,Майские шашлыки,9e0531c9-21c9-4ab7-95d3-4eb85b0be4c9,10 g,70,36.3,5.8,28.5,463.9
Перец черный молотый,Майские шашлыки,6236b05c-6988-4e9e-9afa-01b3e68408e3,70 g,215,,,,
Смесь пряностей для чая и кофе,Майские шашлыки,4cc64a3b-0871-43c8-bad9-a4d91c2b0de7,30 g,70,17.9,8.9,59.1,433.1
"Зелень сушеная ""Петрушка""",Майские шашлыки,ce4b6067-87f9-44e7-916b-2c0d99d33c6f,7 g,40,2.4,23.7,39.2,273
"Лук жареный, 100 гр",Майские шашлыки,14f26578-9091-4168-b4e5-932bb9fcf837,100 g,179,,,,
Имбирь молотый,Майские шашлыки,3e7f2201-7b3d-4b68-8026-a48c21040f38,10 g,47,14.1,8.7,57.8,392.9
"Корица молотая, Шри-Ланка",Майские шашлыки,9d198a70-9b7e-4fb5-8af4-bcdd87c4c483,10 g,58,1,4,51,229
Кардамон молотый,Майские шашлыки,aaf4fd27-0edf-4d75-81d5-613ea63fedfd,10 g,77,6.7,10.7,40.5,265.1
Приправа Хмели-Сунели,Майские шашлыки,74552a82-bb89-4a4f-a7e3-837e2368189f,20 g,64,11,6.5,15.5,187
Перец розовый,Майские шашлыки,9d0b793e-21c8-4476-b517-a91cdae661b3,15 g,143,,,,
Приправа универсальная,Майские шашлыки,61dfe0bc-8553-4f33-865b-0376b68930c4,70 g,240,,,,
"Смесь для салатов, гарниров, десертов ""Кунжутно-арахисовая""",Майские шашлыки,74bf0cc6-62eb-47ab-af7d-8db7e08c6a74,100 g,158,47.3,22.8,10.6,559.3
"Зелень сушеная ""Лук""",Майские шашлыки,49f14f79-9c13-4061-8163-203763477815,5 g,34,0.1,4.2,14,74
Заправка для первых блюд,Майские шашлыки,a0f03ac8-37fa-4d77-9695-dcbe401d44b6,100 g,148,1.6,7.9,67.6,316.4
Перец белый молотый,Майские шашлыки,e8451e10-7108-4ce0-949a-809e749bc689,15 g,67,,,,
"Суп ""Куриный"" с домашней лапшой",Обеды до 300₽,17834a2e-5b64-4bd6-9ce6-00a6ae6d3a0a,390 g,188,3.7,4.3,7.9,53.6
Крем-суп с тыквой и индейкой,Обеды до 300₽,e8d85b32-571a-482c-8831-bc99c1967be5,270 g,208,1.4,2.4,5.6,44.6
"Суп-пюре ""Сырный"" с гренками",Обеды до 300₽,9fcc0386-9cfb-4372-8cb3-718164e8bb1f,260 ml,288,7.4,1.7,9.8,112.6
Суп Том ям с курицей,Обеды до 300₽,7289b4cb-2792-4ce4-98ff-ab31a452f92c,270 ml,249,6.2,3.5,3.6,84.2
Борщ Вегетарианский,Обеды до 300₽,9e1e6634-869e-4986-a121-5c93caf8d5a1,390 g,168,3.4,1.6,12.8,88.2
Суп Рамен с индейкой,Обеды до 300₽,4ed046a5-0446-43d9-aae9-72e2e15b8ffc,400 ml,280,5.6,5.1,12.8,122
"Салат ""Витаминный"" с лимонной заправкой",Обеды до 300₽,69ed7a59-9426-4505-9fa5-6ef7d02c6f4f,150 g,168,9.2,1,6.2,77
Салат винегрет с маринованной капустой,Обеды до 300₽,09a5a055-48ee-47b5-bab3-b3b14477cabc,180 g,148,1.7,1.5,10.9,88.8
Салат Цезарь с курицей и пекинской капустой,Обеды до 300₽,55500dfe-9aeb-4159-9d2a-f395e818465f,180 g,266,16.5,11.9,5.5,218.1
"Салат ""Мимоза""",Обеды до 300₽,4f9bb3df-e68e-4893-addb-871acad23399,180 g,216,20.9,9.9,6.9,172.7
"Салат ""Оливье""",Обеды до 300₽,d89009fe-f587-495b-83ae-10ec042a6102,150 g,168,19.6,5.7,6.6,166.6
Салат Крабовый,Обеды до 300₽,be950ae9-cdcb-4e64-95a4-d02923cb164f,160 g,238,16.4,5.6,10.7,212
"Салат ""Гранатовый браслет""",Обеды до 300₽,f8a3c1da-c505-4f88-b102-b2d80a74e716,180 g,198,20.7,11,4.7,249.1
Морковь по-корейски,Обеды до 300₽,45425dab-2f25-4db9-a9d8-c103ebdc850e,500 g,171,6.1,1.1,10.4,100.9
Мясо по-французски с печеным картофелем,Обеды до 300₽,34c13b7d-938d-40e5-bce1-99134e0549c5,250 g,298,12.4,10.4,9,189.2
Фетучини в соусе со свининой и шампиньонами,Обеды до 300₽,d895a7b4-2b26-4d5e-b6e5-3eb5c464d562,240 g,268,6.6,8.2,21.2,177
Котлета куриная с картофельным пюре,Обеды до 300₽,682e16a8-0814-4172-b606-84659f4bd98f,250 g,268,5.1,22.1,18.3,361.6
Биточек куриный с капустой и картофельным пюре,Обеды до 300₽,2f319412-47e9-4aa0-b29f-f152b24b2125,200 g,218,8,5,13,144
Шницель куриный в сырной панировке с макаронами,Обеды до 300₽,389d77f9-37a1-48af-92e6-4824ea400ffe,230 g,298,13,12.4,24.2,263.4
"Котлеты куриные с моцареллой с булгуром, киноа и овощами",Обеды до 300₽,ab8cd7fe-cd02-4939-b4dc-eaa0f2ff1eb6,230 g,309,8.5,10.2,9.3,154.5
Котлета Пожарская с картофельным пюре,Обеды до 300₽,8b057933-c0c3-46dd-bcb9-53fe9e709ba3,240 g,266,12.5,17.8,13.8,235
Гречка с котлетами из индейки,Обеды до 300₽,c6dec883-67f7-4d07-8421-6b6b4038b47f,220 g,288,2,6.5,15,110
Голубцы ленивые в сметанном соусе,Обеды до 300₽,30fc7499-2980-4e5f-a86b-bacc1b5c377a,250 g,228,5.7,6.5,8.2,128
Паста с лососем в сливочном соусе,Обеды до 300₽,0169eade-0177-4bec-aa51-dd650e8cbd85,210 g,310,15.3,7.8,18.8,242.5
Минтай жареный филе,Обеды до 300₽,3401d698-9ea9-4faf-aeed-f60c0beb9fd3,200 g,226,8.7,14.7,3.6,151.5
Корюшка жареная,Обеды до 300₽,87f2eab8-1800-4f2a-a961-1eb09c9938e0,200 g,305,11.9,13.5,7.4,190.7
Холодец говядина-курица,Обеды до 300₽,6a38d1a7-94c3-4fa3-9b47-e9d015d4186f,300 g,302,1.7,15.6,0.5,79.7
Заливное из индейки,Обеды до 300₽,f7d33598-ce84-42f2-bd81-63627bb46e0d,300 g,308,0.2,8,0.6,36.2
"Закуска фава ""Классическая""",Обеды до 300₽,5862e299-fb3e-4be2-a078-2ec3cbf762e3,200 g,110,8.5,7,16,168.5
Яйца куриные копченые Молодецкие,Обеды до 300₽,13665570-62bd-4cc3-a5d2-d44448d319ec,200 g,205,9.7,14.8,1.1,150.9
"Сэндвич ролл ""Цезарь""",Хиты,f6bb66ba-b4df-4ec0-934a-cc91fc6fa790,160 g,228,11.8,9.6,23.8,255.3
"Сэндвич ""Нежный"" с курицей, омлетом и моцареллой",Хиты,a15af651-d38d-47e1-8c16-79864ce58883,215 g,238,17.8,12.8,26.4,342
Сэндвич ролл с горбушей и яйцом,Хиты,f9357e31-4f38-4320-9844-8fa28f17faaa,155 g,228,13,6.5,22.1,231.4
Ролл Симфония с креветкой,Хиты,0f61d9f9-93f4-47fb-951b-f43ca1aa5978,180 g,348,10.1,6.5,17.2,185.8
Вок рамен с курицей в апельсиново-имбирном соусе,Хиты,f9b82843-cf08-4f74-9c03-71413f1691a6,270 g,358,3.1,7.1,23.2,140.7
"Молоко 2,5% в бутылке",Хиты,0622b9b6-4838-4276-86ac-85201c24c684,900 ml,82,2.5,3,4,51
"Масло сливочное 82,5%",Хиты,1d9b7fd1-69bf-482f-bb6a-72ae10f6f3ed,200 g,250,82.5,0.6,0.8,748
"Молоко безлактозное ультрапастеризованное ВкусВилл 1,5%",Хиты,65832685-627d-418a-a11b-9d12aaf4bc67,970 ml,152,1.5,3.3,4.7,45.5
Яйцо куриное от кур свободного выгула С1,Хиты,c0fc871b-a201-4b72-a77e-7952c6430e36,550 g,190,11.5,12.7,0.7,157.1
Сметана 20%,Хиты,af16b682-119a-4912-aecf-6d83a8cac569,200 g,89,20,2.5,3.4,204
Творог детский 5%,Хиты,ee4ca9b8-eb92-4cfb-9e14-44d856f585f7,100 g,42,5,9,4,97
Йогурт греческий 4%,Хиты,0719a10f-076b-4b5b-8eb8-ef2bb8547699,120 g,62,4,7.5,4.2,95.4
"Молоко 3,2%",Хиты,585d0496-6243-4fa8-b21f-040025ab2080,1 l,79,3.2,3,4.7,60
Творог 5%,Хиты,172400e9-ed86-4fb9-a175-e98f2cef0e22,180 g,108,5,16,3,121
"Ряженка 3,2% в бутылке",Хиты,c370521f-b783-4ba8-bb07-3891fce492ae,290 ml,60,3.2,3,4.2,59.6
Яйцо перепелиное,Хиты,ce568887-0817-4a89-a620-d60ad63b2824,250 g,178,13.1,11.9,0.6,165.5
Творог ВкусВилл 9%,Хиты,a70ebec0-fbe3-46b1-a20a-eaba174b58d0,180 g,114,9,16,3,157
Молоко сгущенное цельное с сахаром,Хиты,15d17e1e-7676-426e-bbab-979a47db343d,280 g,154,8.5,6.8,56,338.5
"Масло ""Вологодское"" сливочное 82,5%",Хиты,bc8a60f3-4bb4-48ad-a9b5-5a2ec7cab1bc,200 g,358,82.5,0.6,0.8,748.1
"Творог с шоколадной крошкой 6,7%",Хиты,e96c13bf-d7e8-4f54-b993-c6865e4ed023,125 g,76,6.7,7,10,128.3
"Масло крестьянское 72,5%",Хиты,b04183f3-e3bb-4326-acd0-99ea75b7da9d,200 g,225,72.5,1,1.4,662
Яйцо куриное С1,Хиты,28f69f03-9ecf-49d4-9cd2-a25e58cb2096,1.2 kg,285,11.5,12.7,0.7,155.9
Сливки 10%,Хиты,cd064907-b68f-4505-a291-74747ad6a9a8,450 ml,137,10,2.6,4.5,118
Голень цыпленка,Хиты,7a63df0c-bba0-41f2-bced-59300ee9b71e,830 g,324,0,0,0,184
Котлеты из индейки Диетические,Хиты,1581188d-3fdd-4fe8-bb9c-cb519dd74fc6,450 g,302,10,16,0.6,160
Бедро цыпленка бройлера,Хиты,399ade2d-d553-484a-b70c-524b44e5aec3,820 g,285,15.7,17,0.5,150
Фарш из индейки,Хиты,6837acf8-c19c-47f4-9d67-3364878bae33,500 g,325,6.2,23,0,147.8
Фарш из говядины Постный по стандарту Вв,Хиты,f11c70af-50ca-43df-ba95-bbedbf043a24,360 g,361,10,16,0,154
Фарш из говядины и свинины,Хиты,12abb2f2-dfb5-40e3-a860-d158a010078a,360 g,307,35,12,0,363
Котлеты рубленые По-киевски,Хиты,8a84356e-8a87-4555-b737-44ab867efb2f,480 g,380,18,11,5,226
Стейк Мачете из говядины,Хиты,e57ae49b-9bab-4e40-aecc-15eef440aa99,200 g,475,13,20,0.5,200
Бананы вес до 1.1 кг,Хиты,0723dfa5-98aa-4a54-b426-69be9b1cac35,1.1 kg,182,,,,
Лимоны вес,Хиты,f2b85b9a-90ff-4306-823e-8585aa316751,230 g,46,0.1,0.9,3,16
Яблоки Медовый Хруст вес,Хиты,a2af5cc0-d880-45cc-94f6-f3784bcbb2eb,910 g,222,0.4,0.4,9.8,47
Груша Конференция вес до 560 г,Хиты,9bee389d-209e-42db-bff7-2a36e9c4eb2c,540 g,246,0.3,0.4,10.3,42.9
Апельсины,Хиты,0e8a9430-cfd3-4a65-a0d5-f4317448ca52,820 g,111,0.2,0.9,8,36
Апельсины Навелин,Хиты,a04cf55c-46a2-4ed8-87c7-dd5898e3a2e9,870 g,219,0.2,0.9,8.1,36
