Name,Category,Public ID,Weight,Price,Fat,Protein,Carbs,KCal
Филе грудки цыпленка-бройлера охлаждённое Зелёная Линия,Discounts and promos,5ee0093b-983d-42f2-b743-0ed9babd8a43,900 g,423,1.2,23,0,105
Вареники Sибирская коллекция с картофелем и лисичками 0.7кг Россия,Discounts and promos,f3d156dc-9fc5-4694-a02f-5209543e6864,700 g,400,2.5,4,25.8,141.7
"Биойогурт питьевой АктиБио Злаки 1,6%",Discounts and promos,0b070127-4e0e-4a31-9845-1dd58520277b,260 ml,70,1.6,3,11,73
Лапша Big Bon Курица с соусом сальса,Discounts and promos,2f4f2163-acd8-4bf8-818b-5461c4c247d5,75 g,38,19.3,8.2,49.9,406
"Креветка Вкус Арт Ваннамей очищенная без вены с хвостом замороженная, 500г",Discounts and promos,57ffdc3b-f8d1-4bc3-a925-ea3964a97580,500 g,760,2,16,2,80
Мороженое пломбир Чистая Линия Ванильный в вафельном рожке 12%,Discounts and promos,4d80d76c-cf62-4e90-8222-75bfcd876117,110 g,145,10.5,4.6,34.8,252
Молочный знак сливки для взбивания крем сливочный ультрапастеризованный 33% ,Discounts and promos,3e501343-f1ef-4de3-a717-c46567e36ea8,500 ml,280,33,2.2,3.2,320
Вафли Акульчев Мяфли,Discounts and promos,b2a6fe2c-5065-426e-add6-d329156809ca,310 g,195,27.9,6.1,48.5,470
Чипсы из натурального картофеля Bon Giorno со вкусом Лисички по-милански,Discounts and promos,fda86221-7759-4522-ae82-a31f72ce97a4,90 g,120,32,5,54,530
Пельмени из мраморной говядины Мираторг,Discounts and promos,8c2b6216-1e3d-405d-bdfd-e81318d4beb9,800 g,560,16,12,28,300
"Крем взбитый ультрапастеризованный на растительном масле, Hulala, 250 г, Италия",Discounts and promos,ca18ffcd-8e1d-4d96-87ef-10b340be5100,250 ml,350,24.5,1.6,7.82,256
"Чипсы Bon Giorno Карамелизованный лук с сыром картофельные рифленые, 80г",Discounts and promos,2337cd00-ccd2-4c1a-a041-0c8f3533c537,80 g,120,32,5,54,530
Макароны Гнезда широкие №500.3 450г Шебекинские,Discounts and promos,82a37048-4c09-4760-8a4b-c9751164ece0,450 g,110,1.5,13,72,350
Пиво Балтика безалкогольное №0 0.5% светлое,Discounts and promos,83691201-55b1-43ad-a8dd-d187ac47d4b3,450 ml,64,0,0,0,30
"Смесь салатная руккола-свекла листовая-мангольд-шпинат Маркет Fresh, 65г",Discounts and promos,f8c5c2ea-ed68-4785-8f83-3f16060b2985,65 g,140,0.2,1.5,2.3,17
Колбаса Докторская в/с Мдб,Discounts and promos,91cdfbab-5f02-4cc5-971a-1f310b385f4d,500 g,440,30,16,1.1,334
Пицца La Trattoria Пепперони,Discounts and promos,e6cecd34-9f18-4777-80e5-d64cea372600,335 g,330,15.1,11.6,29.3,300
"Фруктовые кусочки ФрутоНяня яблоко, персик, маракуйя с 12 месяцев 15г, Россия",Discounts and promos,3e4085da-045c-4df7-9645-0f459c7bae7c,15 g,50,0,0,70,280
"Пюре ФрутоНяня из яблок, бананов и груша с печеньем, с 6 месяцев",Discounts and promos,f720e426-ccbf-4e6a-a9ab-6e41c4e323a5,90 g,74,0,0.5,13,54
Печенье Юбилейное витаминизированное молочное с глазурью 232 г,Discounts and promos,5aa9f447-534c-4ef1-857f-6839fa4ed0ef,232 g,130,21,7,65,480
Пельмени Цезарь Отборные с мраморной говядиной,Discounts and promos,ab0275f8-0ec4-4cd5-a645-e98e5fe68c84,700 g,620,19.1,8,24.4,301
"Сыр гауда 48% Маркет Перекрёсток, 200г",Discounts and promos,b5c73acf-1da8-4181-a512-12afba2dcc85,200 g,185,28.7,25,0,360
Сметана Parmalat Comfort безлактозная 15%,Discounts and promos,4c6ccc3f-02ac-41aa-91ca-68cc43c17c42,300 g,125,15,2.6,4,161
"Сметана 15% Зелёная Линия, 290г",Discounts and promos,ad7bc504-2bc4-4ed0-8682-ef9102e2759d,290 g,88,15,2.6,3.4,159
Маршмеллоу Миди с ароматом ванили Маркет,Discounts and promos,61feb77f-3d94-4d54-bcd4-e0dd76d1f8da,150 g,120,0.1,3.5,79,330
"Влажный корм WHISKAS® для котят от 1 до 12 месяцев, рагу с курицей",Discounts and promos,62b66f68-0ec2-4c27-912a-69bad9401e39,75 g,25,0,0,0,77
Шоколад Россия - щедрая душа Очень молочный,Discounts and promos,b3fdd643-9af9-4381-839c-0f27ace62c30,82 g,110,30,6.5,59,539
Паприка молотая Kotanyi копченая,Discounts and promos,665797c4-309f-44dd-b572-7b9d4738321c,25 g,90,13,15,21,336
Томаты Пинк парадайз,Discounts and promos,55b304e6-989d-4fef-8fb4-551e72426e66,400 g,320,0.2,0.9,3.9,18
Макароны Шебекинские №111 Вермишелька легкая,Discounts and promos,0168ce84-ac82-4e82-a152-be4bc291e3cb,450 g,76,1.5,13,72,350
Кетчуп Махеевъ Томатный,Discounts and promos,10f432f2-adcd-45ff-a196-a90ee8e2a015,300 g,120,0,1.2,18.9,80
Мороженое Коровка Из Кореновки пломбир Кубанская Лакомка малиновая,Discounts and promos,970edc00-23ed-48a4-931a-012e7087f058,90 g,120,10,3,31,226
Сельдь Матиас оригинальное филе-кусочки в масле,Discounts and promos,b98d1d5f-0f4c-4391-bdd0-34b70db8504d,260 g,200,15.4,12.9,1.5,187
"Напиток кисломолочный Имунеле со вкусом Земляника, 1,2%, 100г",Discounts and promos,244f687b-f92a-4d7c-bb36-36566b9578d6,95 ml,34,1.2,2.7,11.6,68
Конфеты Конти Живинка со вкусом арбуза вес,Discounts and promos,97c2c8c1-cdb4-44c7-b91f-6ec7e2534e3c,200 g,88,0.3,0,80,310
Кукуруза сладкая 6 соток,Discounts and promos,abb3b3c4-ede2-407c-903a-598e9406d4c9,425 ml,110,0,2.2,11.2,58
Приправа Maggi 10 овощей,Discounts and promos,2e91a0a9-a861-4365-b4c3-53b760e5b224,75 g,86,1.1,2.4,20,108
Напиток энергетический Gorilla с манго и кокосом,Discounts and promos,159ad87b-a644-4548-bd82-0d6fce22d62d,450 ml,110,0,0,14,55
Сырный суп Knorr Чашка супа с сухариками,Discounts and promos,71d81acc-18bf-4498-8b7a-2d0e2f962660,16 g,36,11,16,46,340
Напиток сильногазированный Cool Cola безалкогольный,Discounts and promos,82d0353a-d7ae-44ae-8341-09f6938ec7f8,1 l,98,0,0,11,45
Напиток сокосодержащий Добрый Pulpy Апельсин,Discounts and promos,798683e6-4d80-4822-810c-98ccbc21eff9,900 ml,130,0,0,12,46
"Конфеты Лёвушка Славянка, 199г",Discounts and promos,0cac1882-0a03-4f4d-a429-bc5d591664cb,199 g,160,7,1.5,74,360
"Томатный кетчуп PIKADOR супер-острый, 300 г, Россия",Discounts and promos,0d8e4f9f-ceb6-4f97-ae91-1f5238c89362,300 g,100,0.4,1.5,16,70
Энергетический напиток Lit Energy классический,Discounts and promos,dd6b80d4-9935-42d0-8183-58eaa6c9617e,450 ml,130,0,5,13.5,55
"Кофе растворимый Monarch Original 47,5г ",Discounts and promos,a0ef580a-91d9-4d5c-adcd-2b45a2ec414c,47 g,250,0.2,6.1,15.1,135
Сыр полутвердый Cheese Gallery Maasdam нарезка 45% 125 г,Discounts and promos,a297ad90-5a8d-4e0e-be77-1b46b877e1b1,130 g,210,24,23,0,310
Зефир Маркет глазированный с ароматом ванили 240г,Discounts and promos,2ff92a14-61b0-45fd-83d9-d0dbd7dd30cf,240 g,105,10.5,1.4,74,396
"Квас Овсяный с мятой Зелёная Линия, 1л",Discounts and promos,b533b63e-553c-439e-a8c2-7a9cd6036bae,1 l,105,0,0,7.5,30
Молоко сгущенное Алексеевское 8.5% 650г,Discounts and promos,a26e3234-1328-40ed-91ab-8490b83fb79a,650 g,240,8.5,7,56,330
Изюм Маркет узбекский черный 150г,Discounts and promos,b6907c0b-dce0-41a4-93ba-2d64a415b160,150 g,140,0.5,1.8,70.9,291
Сок Сады Придонья Зеленое яблоко для детей с 4 месяцев ,Discounts and promos,226e169d-85ad-4d2d-b9d9-e6dbd3f68d60,125 ml,22,0,0,11.5,46
Напиток энергетический Gorilla,Discounts and promos,1454e440-55e5-4afd-8032-04b6494dc99b,450 ml,105,0,0,13,52
Шоколад молочный Milka Caramel с карамельной начинкой,Discounts and promos,4eaa8ec0-7893-4405-a324-aab0f43a5a23,90 g,150,24,4.2,62,482
Напиток Coca-Cola Zero сильногазированный в стекле,Discounts and promos,19e0ef23-e71d-4f5e-89d4-cb1360ff8dfb,330 ml,135,0,0,0,0.3
Крем взбитый Альпенурт сливочный Альпенгурт Классик 200г Словакия,Discounts and promos,e7e8288f-b917-4808-a608-da3a7db4ac5c,200 ml,370,17,17,17,230
Напиток энергетический Gorilla Личи-груша,Discounts and promos,0e1b5486-fe4b-4bc2-a119-99a619de2a93,450 ml,98,0,0,12,50
Хлебцы цельнозерновые Хлебцы-Молодцы Бородинские,Discounts and promos,5f90844d-e561-4605-a753-d003c105b2e5,150 g,80,2.2,12,60,310
Конфеты Славянка Золотой Стэп,Discounts and promos,91d2cb07-6800-4bcc-9018-6e5355e27e42,192 g,135,28,11,51,499
Конфеты Fruittella жевательные со вкусом клубничного йогурта,Discounts and promos,e7bcc0b3-8624-401b-b3a4-0398228e1785,41 g,60,7,1,83,400
Нектар Добрый Мультифрукт,Discounts and promos,7b20ddce-cbec-4c59-bdf4-522d9bded6ae,1 l,160,0.01,0.01,12,48
Пицца La Trattoria 4 сыра,Discounts and promos,74088e54-6aa4-4db7-b519-c0783f036543,335 g,320,13.5,10.4,29.7,282
"Арахис жаренный солёный Маркет, 40г",Discounts and promos,e4b3998f-a9b2-489b-903c-2a5141444210,40 g,40,52,25,17,640
Блинчики быстрозамороженные С пылу С жару,Discounts and promos,dfaf7aee-04c6-4e6d-907b-cac80f92c011,360 g,105,1,5.4,38,183
Нектар Rich вишневый,Discounts and promos,2addf04a-1f32-40ca-b60d-ed81a8debec8,900 ml,180,0,0,11.5,46
Батончики Bounty с нежной мякотью кокоса в молочном шоколаде,Discounts and promos,da8d1ced-8f46-43cf-9645-59ce72faba54,300 g,330,25,3.1,60.3,484
Кетчуп Heinz для гриля и шашлыка,Discounts and promos,994d777c-4d9a-4dc0-9946-d2652b87b22f,320 g,160,1.1,10.3,70.6,334
Сок Рич Апельсин,Discounts and promos,c2116690-fa26-4b96-a0d5-34db917b9a65,900 ml,180,0,0,9,36
Кетчуп Томатный Heinz,Discounts and promos,f481717e-2a9e-40ae-afe6-cb56853880e5,570 g,290,0,1,23,95
Сыр Маскарпоне 80% Маркет Перекрёсток,Discounts and promos,3fe151f0-1d26-4d66-bab8-63c65ab59956,250 g,250,36,4,4.5,360
"Креветки Королевские неразделанные варено-мороженные Маркет, 850г",Discounts and promos,53a405d7-3ddf-4faf-9ecc-ebf3e2ac8e9c,850 g,720,0.9,22,0,97
Томатная паста Маркет Перекрёсток,Discounts and promos,24f02bb4-804f-41b1-967a-2141762c08cd,140 g,120,0.2,4.2,17,85
Сыр Кремчиз мягкий сливочный 70% Зелёная Линия,Discounts and promos,1f1d7669-44c1-4120-8251-22bab66aedac,140 g,150,27.5,5,0,268
"Смесь овощная Овощи для жарки быстрозамороженная Маркет Перекрёсток, 400г",Discounts and promos,d84f5145-da48-4112-a37e-89caf4a61a7f,400 g,140,1.44,5.13,30,153.5
Сыр Лёгкий 30% Зелёная Линия,Discounts and promos,dab213fb-1614-41b8-9e53-abbd4df340bc,50 g,196,15,27.4,0,245
Кефир Молочный знак 3.2% 430г,Discounts and promos,0d492297-e971-47c6-b438-828784af4146,430 ml,52,3.2,3,4.6,55
Сироп десертный Маркет Солёная карамель 250 мл,Discounts and promos,50758c3d-8f1a-446b-9807-4e02e65148cb,250 ml,140,0,0,65,260
"Салат Коул слоу Шеф Перекрёсток, 200 г",Discounts and promos,65a476ff-03ee-449e-b60e-352fc2a562ea,200 g,170,17.8,1.5,10.1,207
Сметана 15% Молочный знак,Discounts and promos,e7436a85-9bc6-4a9d-b1c7-d91dca0f6447,180 g,52,15,2.6,3.6,160
Творог взбитый Чудо Черника 4.2% 100г,Discounts and promos,7c6fa2cb-e184-48e8-87f7-11a694559b1b,100 g,63,4.2,4.5,18.4,129
"Биойогурт питьевой Актибио С бифидобактериями яблоко, клубника, черника 1.5%",Discounts and promos,49ddf284-650f-46c1-b99d-d848f669e8ca,260 ml,76,1.5,3.1,10.1,66
"Биойогурт АктиБио Actiregularis 1,8%",Discounts and promos,6b7f8e42-0f1b-4611-9762-5f0f544356a0,260 ml,70,1.8,3.5,5.3,52
Масса творожная с курагой Раэ 23% ,Discounts and promos,451e3787-be6b-403e-ba53-ab6123a3ffe8,180 g,105,20.7,7.7,31.6,344
Творог взбитый Чудо Вишня 4.2% 100г,Discounts and promos,b59c9ddb-d1b9-4066-ae3e-67073d1ef478,100 g,63,4.2,4.5,19,132
"Напиток Агуша вода с соком Яблоко 0,3л, с 12 месяцев",Discounts and promos,10e28207-69ac-42cf-88b9-c2d77b5253b8,300 ml,64,0,0,6,24
"Масло сладко-сливочное Брест-Литовск 82,5%",Discounts and promos,974b5d75-6465-4684-9619-d8d785264afb,400 g,450,82.5,0.5,0.8,747.7
Молоко Село Зелёное ультрапастеризованное 2.5%,Discounts and promos,038df39a-5bef-47ff-a7a1-b47c1f2b36eb,950 ml,110,2.5,3,4.7,55
"Биойогурт питьевой Актибио С бифидобактериями яблоко, персик 1.5%",Discounts and promos,4db2b0f9-02f6-4750-9a5e-339aa764a975,260 ml,76,1.5,3,10.1,66
Сметана 20% Сарафаново,Discounts and promos,0230909c-1a94-4bb1-9b27-e1dee9b9fc55,300 g,95,20,2.7,3.8,205.2
"Молоко Экомилк отборное 3,4-4,5%",Discounts and promos,7df53e48-c872-45d5-b457-10b0f93c34ca,900 ml,105,3.4,3,4.7,70
"Смесь из орехов и сухофруктов Маркет Перекрёсток, 150г",Discounts and promos,c90056b3-86ad-4a65-91c6-b79d59761c0e,150 g,250,17,9,59,430
Голубика свежая,Discounts and promos,62cbea9e-fa4a-4045-8d7f-dcc6b41900aa,125 g,220,0,1,8.2,35
Жевательная конфета Meller ирис с шоколадом ,Discounts and promos,4f193a1b-e236-4009-838c-5136fbbb3565,38 g,64,9,3,79,410
Печенье Choco Boy Грибочки в глазури,Discounts and promos,233130be-e4a4-4c6d-a3b6-d41bf2ba3f17,100 g,135,30,6,57,520
Пирожное Choco Pie Венский торт,Discounts and promos,c4f0b0ef-ab8b-448a-a929-cb12562b52b3,360 g,300,18,4.4,60,420
Маршмеллоу Бон Пари Кислые в Кубе со вкусом фруктов,Discounts and promos,f0ac650d-67d6-4b7d-9026-4275e7ab428f,65 g,98,0,4.4,78,328
Печенье Choco Boy Сафари Orion,Discounts and promos,6fb63c18-a4b4-48ab-a047-ed47c72487ca,42 g,60,24,7,65,480
Шоколад молочный Ritter Sport Альпийское молоко,Discounts and promos,1e7b5b3a-a17c-4613-ae23-7fefa343b541,100 g,180,32,8,54,547
"Вафли Dr. Gerard в молочном шоколаде с какао-кремом, 114г",Discounts and promos,a913cab9-f0eb-4117-883b-3868c1563c86,114 g,170,31,6.5,55,529
Шоколад молочный Milka с дробленым фундуком,Discounts and promos,6fd0db54-a22b-4fc0-81b0-8c9b4656d403,85 g,150,32,6.6,55,535
